CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO
c3,숙박,무이비엔,제주특별자치도 제주시 구좌읍 한동로4길 3,2022,91,0,0,0,0,0,0,0,0,0,91,0,0
c3,숙박,물고기나무게스트하우스,제주특별자치도 서귀포시 성산읍 중산간동로 4204-14,2022,41,0,0,0,0,0,0,0,0,0,41,0,0
c3,숙박,물돌이민박,제주특별자치도 제주시 추자면 추자로 561,2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c3,숙박,물메랑,제주특별자치도 제주시 애월읍 수산북길 3,2022,31,0,0,0,0,0,0,0,0,0,31,0,0
c3,숙박,미도모텔,제주특별자치도 서귀포시 성산읍 성산등용로 1,2022,60,0,0,0,0,0,0,0,0,0,60,0,0
c3,숙박,미도호스텔,제주특별자치도 서귀포시 동문동로 13-1,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c3,숙박,미라클게스트하우스,제주특별자치도 제주시 서해안로 346-9,2022,21,0,0,0,0,0,0,0,0,0,21,0,0
c3,숙박,미래하우스,제주특별자치도 제주시 서해안로 224-10,2022,13,0,0,0,0,0,0,0,0,0,13,0,0
c3,숙박,미르빌펜션,제주특별자치도 서귀포시 안덕면 사계로114번길 87,2022,30,0,0,0,0,0,0,0,0,0,30,0,0
c3,숙박,미소가펜션,제주특별자치도 서귀포시 남원읍 태위로44번길 2-1,2022,30,0,0,0,0,0,0,0,0,0,30,0,0
c3,숙박,미소게스트하우스,제주특별자치도 제주시 관덕로 41,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c3,숙박,미쓰홍당무하우스,제주특별자치도 제주시 구좌읍 평대4길 20-1,2022,81,0,0,0,0,0,0,0,0,0,81,0,0
c3,숙박,민박바당집,제주특별자치도 제주시 한림읍 협재1길 12,2022,122,0,0,0,0,0,0,0,0,0,122,0,0
c3,숙박,민박집섶낭,제주특별자치도 제주시 한림읍 협재2길 41,2022,60,0,0,0,0,0,0,0,0,0,60,0,0
c3,숙박,민박하얀집,제주특별자치도 제주시 한림읍 협재1길 9,2022,62,0,0,0,0,0,0,0,0,0,62,0,0
c3,숙박,민준채,제주특별자치도 제주시 한림읍 월령3길 27-5,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c3,숙박,민중각 게스트하우스,제주특별자치도 서귀포시 서문로28번길 4,2022,28,0,0,0,0,0,0,0,0,0,28,0,0
c3,숙박,밀레니엄빌,제주특별자치도 서귀포시 보목로64번길 196,2022,22,0,0,0,0,0,0,0,0,0,22,0,0
c3,숙박,밀물민박,제주특별자치도 제주시 추자면 추자로 106-1,2022,31,0,0,0,0,0,0,0,0,0,31,0,0
c3,숙박,바다드림,제주특별자치도 제주시 어영길 18-9,2022,29,0,0,0,0,0,0,0,0,0,29,0,0
c3,숙박,바다산책,제주특별자치도 서귀포시 남원읍 남태해안로 11-15,2022,26,0,0,0,0,0,0,0,0,0,26,0,0
c3,숙박,바다스케치,제주특별자치도 서귀포시 안덕면 사계남로216번길 52,2022,43,0,0,0,0,0,0,0,0,0,43,0,0
c3,숙박,바다와자전거,제주특별자치도 제주시 애월읍 고내로9길 42,2022,46,0,0,0,0,0,0,0,0,0,46,0,0
c3,숙박,바다위올레펜션,제주특별자치도 서귀포시 이어도로 826-13,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c3,숙박,바다의향기,제주특별자치도 서귀포시 대정읍 송악관광로177번길 254-6,2022,44,0,0,0,0,0,0,0,0,0,44,0,0
c3,숙박,바다추억,제주특별자치도 제주시 용해로 27,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c3,숙박,바다파파,제주특별자치도 제주시 조천읍 신촌10길 7,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c3,숙박,바다풍경펜션,제주특별자치도 제주시 애월읍 애월해안로 923,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c3,숙박,바다해호텔,제주특별자치도 서귀포시 천지연로 3-1,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,바다향기,제주특별자치도 제주시 서흘길 24,2022,28,0,0,0,0,0,0,0,0,0,28,0,0
c3,숙박,바닷가하얀집,제주특별자치도 서귀포시 태평로120번길 29-2,2022,55,0,0,0,0,0,0,0,0,0,55,0,0
c3,숙박,바닷가하우스펜션,제주특별자치도 서귀포시 대정읍 형제해안로 254,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c3,숙박,바당정원펜션,제주특별자치도 제주시 한경면 판조로 23,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c3,숙박,바람돌이하우스,제주특별자치도 제주시 구좌읍 행원로5길 35-5,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c3,숙박,바랑쉬게스트하우스,제주특별자치도 서귀포시 성산읍 환해장성로 496,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c3,숙박,바르게스트하우스,제주특별자치도 제주시 한림읍 협재1길 17-1,2022,1,0,0,0,0,0,0,0,0,0,1,0,0
c3,숙박,바사팬스파,제주특별자치도 제주시 한경면 한경해안로 448-6,2022,51,0,0,0,0,0,0,0,0,0,51,0,0
c3,숙박,바산올레펜션,제주특별자치도 서귀포시 안덕면 대평로 29,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c3,숙박,바우하우스,제주특별자치도 제주시 구좌읍 문주란로 81,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c3,숙박,발로바쉬,제주특별자치도 제주시 애월읍 일주서로 6066,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c3,숙박,발리인제주,제주도 제주시 구좌읍 달맞이해안로 2326,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c3,숙박,밧돌 게스트하우스,제주특별자치도 제주시 구좌읍 비자림로 1771,2022,35,0,0,0,0,0,0,0,0,0,35,0,0
c3,숙박,방울풍뎅이 하우스,제주특별자치도 서귀포시 남원읍 위미중앙로 274-45,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c3,숙박,밭담사이,제주특별자치도 제주시 구좌읍 종달로1길 115-1,2022,67,0,0,0,0,0,0,0,0,0,67,0,0
c3,숙박,배목수집,제주특별자치도 제주시 구좌읍 세송로 43,2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c3,숙박,백악관민박,제주특별자치도 제주시 우도면 우도해안길 816,2022,31,0,0,0,0,0,0,0,0,0,31,0,0
c3,숙박,백패커스홈,제주특별자치도 서귀포시 중정로 24,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c3,숙박,밸류호텔 서귀포(VALUE HOTEL Seogwipo JS),제주특별자치도 서귀포시 김정문화로 51,2022,88,0,0,0,0,0,0,0,0,0,88,0,0
c3,숙박,밸류호텔 월드와이드 제주,제주특별자치도 제주시 삼무로 56,2022,105,0,0,0,0,0,0,0,0,0,105,0,0
c3,숙박,뱅디가름게스트하우스,제주특별자치도 서귀포시 성산읍 서성일로1222번길 17,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c3,숙박,범섬풍경,제주특별자치도 서귀포시 속골로 26,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c3,숙박,벙커호텔앤리조트,제주특별자치도 서귀포시 중산간동로8183번길 16,2022,95,0,0,0,0,0,0,0,0,0,95,0,0
c3,숙박,베누스무인텔,제주특별자치도 제주시 애월읍 유수암평화5길 92,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c3,숙박,베니키아 아이진호텔,제주특별자치도 제주시 신대로22길 4 (연동),2022,71,0,0,0,0,0,0,0,0,0,71,0,0
c3,숙박,베니키아 중문호텔,제주특별자치도 서귀포시 천제연로 166,2022,41,0,0,0,0,0,0,0,0,0,41,0,0
c3,숙박,베니키아호텔제주,제주특별자치도 제주시 애월읍 애월해안로 554-10,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,베스트웨스턴제주호텔,제주특별자치도 제주시 도령로 27,2022,70,0,0,0,0,0,0,0,0,0,70,0,0
c3,숙박,베이힐 풀앤빌라,제주특별자치도 서귀포시 예래로 424,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c3,숙박,벼리게스트하우스,제주특별자치도 제주시 구좌읍 면수1길 27,2022,30,0,0,0,0,0,0,0,0,0,30,0,0
c3,숙박,별똥별채집소,제주특별자치도 제주시 구좌읍 하도13길 51-1,2022,57,0,0,0,0,0,0,0,0,0,57,0,0
c3,숙박,별마로펜션,제주특별자치도 제주시 항골남길 32-16,2022,30,0,0,0,0,0,0,0,0,0,30,0,0
c3,숙박,별장민박,제주특별자치도 제주시 추자면 대서1길 9-6,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c3,숙박,볕들이펜션,제주특별자치도 서귀포시 성산읍 일출로 284-4,2022,28,0,0,0,0,0,0,0,0,0,28,0,0
c3,숙박,보로미 민박,제주특별자치도 제주시 애월읍 고성서3길 20-1,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,보리게스트하우스,제주특별자치도 제주시 구좌읍 송당6길 38-1,2022,49,0,0,0,0,0,0,0,0,0,49,0,0
c3,숙박,보물섬,제주특별자치도 서귀포시 성산읍 한도로242번길 10-11,2022,41,0,0,0,0,0,0,0,0,0,41,0,0
c3,숙박,볼몽지엥하우스,제주특별자치도 서귀포시 보목포로1번길 10,2022,29,0,0,0,0,0,0,0,0,0,29,0,0
c3,숙박,봄그리고가을호텔&리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2652,2022,61,0,0,0,0,0,0,0,0,0,61,0,0
c3,숙박,봉골레 하우스 민박,제주특별자치도 제주시 추자면 추자로 94-1 2층,2022,27,0,0,0,0,0,0,0,0,0,27,0,0
c3,숙박,봉아저씨네민박,제주특별자치도 제주시 한림읍 명상로 8-4,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c3,숙박,봉쟈 게스트하우스,제주특별자치도 제주시 진동로 81,2022,31,0,0,0,0,0,0,0,0,0,31,0,0
c3,숙박,부르네스테이,제주특별자치도 제주시 서해안로 376,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c3,숙박,부영CC관광호텔,제주특별자치도 서귀포시 남원읍 남조로 960,2022,58,0,0,0,0,0,0,0,0,0,58,0,0
c3,숙박,북마크하우스&카페,제주특별자치도 서귀포시 대정읍 일과대수로11번길 16-8,2022,26,0,0,0,0,0,0,0,0,0,26,0,0
c3,숙박,북촌플레이스,제주특별자치도 제주시 조천읍 일주동로 1435,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c3,숙박,브라운 스위트 제주 호텔 & 리조트,제주특별자치도 서귀포시 성산읍 고성오조로 94,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c3,숙박,브라운캐빈,제주특별자치도 제주시 애월읍 소길남길 190-40,2022,52,0,0,0,0,0,0,0,0,0,52,0,0
c3,숙박,브리즈베이호텔,제주특별자치도 서귀포시 성산읍 성산등용로 42,2022,42,0,0,0,0,0,0,0,0,0,42,0,0
c3,숙박,브릭216,제주특별자치도 서귀포시 이어도로 216,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c3,숙박,블라제리조트,제주특별자치도 서귀포시 표선면 녹산로 274,2022,71,0,0,0,0,0,0,0,0,0,71,0,0
c3,숙박,블란디야,제주특별자치도 서귀포시 법환로 15,2022,28,0,0,0,0,0,0,0,0,0,28,0,0
c3,숙박,블랑게스트하우스,제주특별자치도 서귀포시 표선면 표선관정로43번길 76-31,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c3,숙박,블랙롯지,제주특별자치도 서귀포시 성산읍 서성일로991번길 25,2022,32,0,0,0,0,0,0,0,0,0,32,0,0
c3,숙박,블랙샌즈호텔,제주특별자치도 제주시 선사로 8,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c3,숙박,블랙스톤리조트,제주특별자치도 제주시 한림읍 한창로 925-122,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c3,숙박,블루마린,제주특별자치도 서귀포시 표선면 민속해안로 349,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c3,숙박,블루마운틴호텔,제주특별자치도 서귀포시 성산읍 일출로 297,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c3,숙박,블루오션,제주특별자치도 서귀포시 대정읍 가파로 53,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,블루펄,제주특별자치도 서귀포시 태평로92번길 35,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,블루하와이리조트,제주특별자치도 제주시 한림읍 한림로 77,2022,109,0,0,0,0,0,0,0,0,0,109,0,0
c3,숙박,블룸호텔,제주특별자치도 서귀포시 중문관광로72번길 53,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c3,숙박,비비엔다,제주특별자치도 제주시 구좌읍 세화11길 18,2022,16,0,0,0,0,0,0,0,0,0,16,0,0
c3,숙박,비스타리조트,제주특별자치도 제주시 서해안로 74,2022,28,0,0,0,0,0,0,0,0,0,28,0,0
c3,숙박,비스타케이호텔월드컵,제주특별자치도 서귀포시 김정문화로41번길 10-6,2022,44,0,0,0,0,0,0,0,0,0,44,0,0
c3,숙박,비아 제주,제주특별자치도 제주시 삼무로9길 11,2022,55,0,0,0,0,0,0,0,0,0,55,0,0
c3,숙박,비안,제주특별자치도 제주시 조천읍 중산간동로 1197-16,2022,97,0,0,0,0,0,0,0,0,0,97,0,0
c3,숙박,비앤비호텔,제주특별자치도 제주시 삼무로3길 48,2022,17,0,0,0,0,0,0,0,0,0,17,0,0
c3,숙박,비오하우스,제주특별자치도 제주시 구좌읍 월정3길 53-5,2022,59,0,0,0,0,0,0,0,0,0,59,0,0
c3,숙박,비자낭달집,제주특별자치도 제주시 구좌읍 비자림로 2279,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c3,숙박,비젠빌리지,제주특별자치도 제주시 구좌읍 하도9길 72,2022,95,0,0,0,0,0,0,0,0,0,95,0,0
c3,숙박,비지터게스트하우스,제주특별자치도 제주시 오현길 85,2022,47,0,0,0,0,0,0,0,0,0,47,0,0
c3,숙박,비치조아,제주특별자치도 제주시 서흘길 7,2022,29,0,0,0,0,0,0,0,0,0,29,0,0
c3,숙박,빌라배알로,제주특별자치도 서귀포시 성산읍 환해장성로 941,2022,52,0,0,0,0,0,0,0,0,0,52,0,0
c3,숙박,빌라비하우스,제주특별자치도 서귀포시 색달로64번길 51,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,빌림,제주특별자치도 제주시 오래물길 23,2022,52,0,0,0,0,0,0,0,0,0,52,0,0
c3,숙박,빠담빠담게스트하우스,제주특별자치도 서귀포시 표선면 돈오름로 198-4,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c3,숙박,뽀요요펜션,제주특별자치도 제주시 우도면 우도해안길 128,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c3,숙박,뿌리게스트하우스,제주특별자치도 제주시 한경면 용수1길 3,2022,86,0,0,0,0,0,0,0,0,0,86,0,0
c3,숙박,쁘띠제주빅터펜션,제주특별자치도 제주시 서해안로 340,2022,32,0,0,0,0,0,0,0,0,0,32,0,0
c3,숙박,사계여행민박,제주특별자치도 서귀포시 안덕면 산방로 262,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c3,숙박,사계절민박,제주특별자치도 제주시 추자면 신양2길 12,2022,56,0,0,0,0,0,0,0,0,0,56,0,0
c3,숙박,사랑이꽃피는민박,제주특별자치도 제주시 구좌읍 김녕로19길 12,2022,78,0,0,0,0,0,0,0,0,0,78,0,0
c3,숙박,사랑터울,제주특별자치도 제주시 어영길 25,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c3,숙박,사면초가펜션,제주특별자치도 제주시 한경면 판조로 62,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c3,숙박,산방산에펜션,제주특별자치도 서귀포시 안덕면 사계북로41번길 151,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c3,숙박,산방산호텔,제주특별자치도 서귀포시 대정읍 일주서로 2093,2022,59,0,0,0,0,0,0,0,0,0,59,0,0
c3,숙박,산토리니 펜션,제주시 애월읍 애월해안로 774,2022,67,0,0,0,0,0,0,0,0,0,67,0,0
c3,숙박,삼다펜션,제주특별자치도 제주시 서해안로 456-6,2022,18,0,0,0,0,0,0,0,0,0,18,0,0
c3,숙박,삼보민박,제주특별자치도 제주시 한림읍 명월성로 627,2022,22,0,0,0,0,0,0,0,0,0,22,0,0
c3,숙박,삼해인관광호텔,제주특별자치도 제주시 도령로 108,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c3,숙박,서귀포KAL호텔,제주특별자치도 서귀포시 칠십리로 242,2022,112,0,0,0,0,0,0,0,0,0,112,0,0
c3,숙박,서귀포귤림성,제주특별자치도 서귀포시 일주동로 8941,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,서귀포통나무집,제주특별자치도 서귀포시 칠십리로503번길 1,2022,46,0,0,0,0,0,0,0,0,0,46,0,0
c3,숙박,서귀포푸른바다,제주도 서귀포시 남성로128번길 37-10,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c3,숙박,서귀포호텔  카라반,제주특별자치도 서귀포시 상예로 319,2022,68,0,0,0,0,0,0,0,0,0,68,0,0
c3,숙박,서귀포힐즈호텔,제주특별자치도 서귀포시 신서로48번길 50,2022,81,0,0,0,0,0,0,0,0,0,81,0,0
c3,숙박,서머셋 제주신화월드 호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,2022,90,0,0,0,0,0,0,0,0,0,90,0,0
c3,숙박,선샤인호텔,제주시 조천읍 신북로 481-9,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,선스토리,제주특별자치도 서귀포시 표선면 표선백사로60번길 72,2022,47,0,0,0,0,0,0,0,0,0,47,0,0
c3,숙박,섬타임즈,제주특별자치도 제주시 연대마을길 66-1,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c3,숙박,성게돌 펜션,제주특별자치도 서귀포시 쇠소깍로 186,2022,16,0,0,0,0,0,0,0,0,0,16,0,0
c3,숙박,성산아침노을펜션,제주특별자치도 서귀포시 성산읍 한도로255번길 14-1,2022,72,0,0,0,0,0,0,0,0,0,72,0,0
c3,숙박,성산우리집 펜션,제주특별자치도 서귀포시 성산읍 한도로255번길 9,2022,43,0,0,0,0,0,0,0,0,0,43,0,0
c3,숙박,성산풀하우스,제주특별자치도 서귀포시 성산읍 환해장성로121번길 21-4,2022,43,0,0,0,0,0,0,0,0,0,43,0,0
c3,숙박,세화리움,제주특별자치도 제주시 구좌읍 해녀박물관길 29,2022,59,0,0,0,0,0,0,0,0,0,59,0,0
c3,숙박,세화맨션,제주특별자치도 제주시 구좌읍 세화7길 17-10,2022,63,0,0,0,0,0,0,0,0,0,63,0,0
c3,숙박,셋째날,제주특별자치도 서귀포시 하신상로 273-7,2022,35,0,0,0,0,0,0,0,0,0,35,0,0
c3,숙박,소낭게스트하우스,제주특별자치도 제주시 구좌읍 월정1길 1,2022,49,0,0,0,0,0,0,0,0,0,49,0,0
c3,숙박,소낭재,제주특별자치도 제주시 한림읍 협재로 181-57,2022,24,0,0,0,0,0,0,0,0,0,24,0,0
c3,숙박,소담펜션,제주특별자치도 서귀포시 막숙포로 146,2022,26,0,0,0,0,0,0,0,0,0,26,0,0
c3,숙박,소라담하우스,제주특별자치도 제주시 조천읍 신촌남8길 10,2022,27,0,0,0,0,0,0,0,0,0,27,0,0
c3,숙박,소랑풀빌라,제주특별자치도 제주시 조천읍 곱은달남길 218,2022,78,0,0,0,0,0,0,0,0,0,78,0,0
c3,숙박,소랑호젠,제주특별자치도 서귀포시 남원읍 태위로 545,2022,51,0,0,0,0,0,0,0,0,0,51,0,0
c3,숙박,소섬바당,제주특별자치도 제주시 우도면 우도로 190,2022,29,0,0,0,0,0,0,0,0,0,29,0,0
c3,숙박,소소게스트하우스,제주특별자치도 제주시 애월읍 소길남길 190-18,2022,60,0,0,0,0,0,0,0,0,0,60,0,0
c3,숙박,소풍(월정리),제주특별자치도 제주시 구좌읍 월정1길 23,2022,137,0,0,0,0,0,0,0,0,0,137,0,0
c3,숙박,소풍BnB,제주특별자치도 서귀포시 호근남로 82,2022,24,0,0,0,0,0,0,0,0,0,24,0,0
c3,숙박,소풍이야기 펜션,제주시 애월읍 애월해안로 832,2022,41,0,0,0,0,0,0,0,0,0,41,0,0
c3,숙박,솔로 게스트하우스,제주특별자치도 서귀포시 대정읍 송악관광로411번길 11,2022,47,0,0,0,0,0,0,0,0,0,47,0,0
c3,숙박,솔민박,제주특별자치도 서귀포시 표선면 민속해안로 227-39,2022,55,0,0,0,0,0,0,0,0,0,55,0,0
c3,숙박,솔바람풍경소리펜션,제주특별자치도 서귀포시 남원읍 태수로143번길 132-37,2022,47,0,0,0,0,0,0,0,0,0,47,0,0
c3,숙박,송림원,제주특별자치도 제주시 애월읍 천덕로 313-3,2022,46,0,0,0,0,0,0,0,0,0,46,0,0
c3,숙박,쇠소깍섬도리왓펜션,서귀포시 효돈순환로 217-3,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c3,숙박,쇠소깍올레민박,제주특별자치도 서귀포시 효돈로204번길 23,2022,51,0,0,0,0,0,0,0,0,0,51,0,0
c3,숙박,수상한소금밭게스트하우스,제주특별자치도 제주시 구좌읍 종달동길 36-10,2022,67,0,0,0,0,0,0,0,0,0,67,0,0
c3,숙박,수상한집 광보네,제주특별자치도 제주시 도련3길 14-4 2층,2022,35,0,0,0,0,0,0,0,0,0,35,0,0
c3,숙박,수앤수가족호텔,제주시 애월읍 부룡수길 60,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c3,숙박,수필하우스,제주특별자치도 제주시 구좌읍 종달논길 50-1,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c3,숙박,수하리839,제주특별자치도 서귀포시 성산읍 온평애향로 21,2022,73,0,0,0,0,0,0,0,0,0,73,0,0
c3,숙박,숨비아일랜드,제주특별자치도 서귀포시 성산읍 신천서로 91,2022,32,0,0,0,0,0,0,0,0,0,32,0,0
c3,숙박,숲골 제주독채펜션,제주특별자치도 제주시 조천읍 선교로 211-19,2022,109,0,0,0,0,0,0,0,0,0,109,0,0
c3,숙박,숲속의궁전,제주특별자치도 서귀포시 염돈로28번길 46,2022,1,0,0,0,0,0,0,0,0,0,1,0,0
c3,숙박,쉴띠펜션&게스트하우스,제주특별자치도 서귀포시 안덕면 한창로 104,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c3,숙박,쉴만한 물가,제주특별자치도 제주시 한림읍 월령안길 28,2022,75,0,0,0,0,0,0,0,0,0,75,0,0
c3,숙박,쉼게스트하우스,제주특별자치도 제주시 한림읍 옹포2길 30,2022,115,0,0,0,0,0,0,0,0,0,115,0,0
c3,숙박,스마일모텔,제주특별자치도 제주시 연동13길 42,2022,51,0,0,0,0,0,0,0,0,0,51,0,0
c3,숙박,스머프하우스,제주특별자치도 서귀포시 천제연로 127-1,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c3,숙박,스위트모텔,제주특별자치도 제주시 삼무로3길 9,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c3,숙박,스위트호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 67,2022,71,0,0,0,0,0,0,0,0,0,71,0,0
c3,숙박,스카이리더스호텔,제주특별자치도 제주시 신광로 106,2022,21,0,0,0,0,0,0,0,0,0,21,0,0
c3,숙박,스카이워커,제주특별자치도 제주시 관덕로13길 11,2022,21,0,0,0,0,0,0,0,0,0,21,0,0
c3,숙박,스쿠버스토리,제주특별자치도 서귀포시 태평로536번길 17,2022,21,0,0,0,0,0,0,0,0,0,21,0,0
c3,숙박,스테이달하,제주특별자치도 제주시 애월읍 신엄안1길 20,2022,78,0,0,0,0,0,0,0,0,0,78,0,0
c3,숙박,스테이지게스트하우스,제주특별자치도 제주시 구좌읍 해맞이해안로 2361,2022,55,0,0,0,0,0,0,0,0,0,55,0,0
c3,숙박,스토리인제주게스트하우스,제주특별자치도 제주시 중앙로12길 5,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c3,숙박,스토리하우스펜션,제주특별자치도 제주시 도리중길 37,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c3,숙박,스톤성민박,제주특별자치도 서귀포시 일주서로 866,2022,22,0,0,0,0,0,0,0,0,0,22,0,0
c3,숙박,스프링데일골프앤리조트,제주특별자치도 서귀포시 남원읍 서성로 459,2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c3,숙박,슬로우리제주 민박,제주특별자치도 제주시 애월읍 엄수로 77,2022,77,0,0,0,0,0,0,0,0,0,77,0,0
c3,숙박,슴게스트하우스 제주공항점,제주특별자치도 제주시 서광로5길 2-2,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c3,숙박,시땅,제주특별자치도 제주시 애월읍 고내북동길 47,2022,24,0,0,0,0,0,0,0,0,0,24,0,0
c3,숙박,시월애,제주특별자치도 서귀포시 대정읍 무릉사장로 154,2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c3,숙박,신강남모텔,제주특별자치도 제주시 서광로3길 2,2022,56,0,0,0,0,0,0,0,0,0,56,0,0
c3,숙박,신등대민박,제주특별자치도 제주시 추자면 추자로 12,2022,26,0,0,0,0,0,0,0,0,0,26,0,0
c3,숙박,신라스테이 제주,제주특별자치도 제주시 노연로 100,2022,89,0,0,0,0,0,0,0,0,0,89,0,0
c3,숙박,신라호텔제주,제주도 서귀포시 중문관광로 72번길 75,2022,196,0,0,0,0,0,0,0,0,0,196,0,0
c3,숙박,신산게스트하우스,제주특별자치도 서귀포시 성산읍 환해장성로121번길 21,2022,22,0,0,0,0,0,0,0,0,0,22,0,0
c3,숙박,신촌돌집,제주특별자치도 제주시 조천읍 신촌5길 30,2022,61,0,0,0,0,0,0,0,0,0,61,0,0
c3,숙박,신화관 제주신화월드 호텔 앤 리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 신화관 제주신화월드 호텔 앤 리조트,2022,62,0,0,0,0,0,0,0,0,0,62,0,0
c3,숙박,신흥소시민,제주특별자치도 제주시 조천읍 신흥로1길 21,2022,56,0,0,0,0,0,0,0,0,0,56,0,0
c3,숙박,실크로드펜션,제주특별자치도 제주시 용해로 21-6,2022,27,0,0,0,0,0,0,0,0,0,27,0,0
c3,숙박,심스호텔,제주특별자치도 제주시 임항로 249,2022,20,0,0,0,0,0,0,0,0,0,20,0,0
c3,숙박,썬라이즈호텔,제주특별자치도 서귀포시 중문관광로 310,2022,32,0,0,0,0,0,0,0,0,0,32,0,0
c3,숙박,썬레이크빌제주,제주특별자치도 서귀포시 성산읍 한도로 49,2022,69,0,0,0,0,0,0,0,0,0,69,0,0
c3,숙박,썬베이펜션,제주특별자치도 제주시 서흘길 14,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c3,숙박,썬비치리조트,제주특별자치도 제주시 서해안로 114,2022,56,0,0,0,0,0,0,0,0,0,56,0,0
c3,숙박,썬비치민박,제주특별자치도 제주시 우도면 우도해안길 810,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c3,숙박,썬앤문리조트,제주특별자치도 서귀포시 안덕면 사계남로 102,2022,71,0,0,0,0,0,0,0,0,0,71,0,0
c3,숙박,쏠레 민박,제주특별자치도 서귀포시 성산읍 성산등용로 96-1,2022,61,0,0,0,0,0,0,0,0,0,61,0,0
